设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性,,纬度,经度,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 16:00,东经,116.58452,北纬,29.00276,1.8,244,50,31.73,3.559,0,6,1,0.8,A,可用,,29.00276,116.58452,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 14:00,东经,116.58481,北纬,29.00258,0,246,0,31.83,3.565,0,6,1.2,0.9,A,可用,,29.00258,116.58481,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 12:00,东经,116.58464,北纬,29.00114,0,168,102,28.4,3.581,0,5,1.3,0.9,A,可用,,29.00114,116.58464,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 8:02,东经,116.58617,北纬,29.00257,0,181,18,27.91,3.627,531,4,1.9,0.9,B,可用,,29.00257,116.58617,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 6:00,东经,116.60612,北纬,29.00685,0,104,5,29.35,3.642,440,5,1.2,0.9,A,可用,,29.00685,116.60612,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 4:00,东经,116.60561,北纬,29.0066,0,223,28,29.19,3.649,469,4,3.2,0.9,B,可用,,29.0066,116.60561,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 2:02,东经,116.60587,北纬,29.00665,0,121,0,28.8,3.659,544,3,5.7,1,C,可用,,29.00665,116.60587,gps
H51M·G59·N047·190528-220505,31993205,2021/1/5 0:01,东经,116.60651,北纬,29.00736,0,16,626,29.73,3.678,429,4,2,1,B,可用,,29.00736,116.60651,gps
H51M·G59·N047·190528-220505,31993205,2021/1/4 22:01,东经,116.60439,北纬,29.00681,0,34,44,29.77,3.698,396,4,1.6,0.9,A,可用,,29.00681,116.60439,gps
H51M·G59·N047·190528-220505,31993205,2021/1/4 20:01,东经,116.58817,北纬,29.00299,0,28,28,29.48,3.714,783,4,2.9,0.9,B,可用,,29.00299,116.58817,gps
H51M·G59·N047·190528-220505,31993205,2021/1/4 18:01,东经,116.5851,北纬,29.00234,1.5,18,4,34.01,3.734,187,6,1,0.8,A,可用,,29.00234,116.5851,gps
H51M·G59·N047·190528-220505,31993205,2021/1/4 18:01,东经,118.94701,北纬,37.74103,0,0,140,36.2,3.731,0,-1,4.8,1,C,可用,,37.74103,118.94701,gps
H51M·G59·N047·190528-220505,31993205,2021/1/4 16:00,东经,116.58488,北纬,29.0026,0,0,24,37.68,3.668,461,5,1.2,0.9,A,可用,,29.0026,116.58488,gps
H51M·G59·N047·190528-220505,31993205,2021/1/4 14:01,东经,116.58612,北纬,29.00288,0,3,30,31.16,3.658,33,6,1.5,4.4,A,可用,,29.00288,116.58612,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 20:00,东经,116.74097,北纬,29.10254,0,25,59,30.02,3.534,0,7,1,0.8,A,可用,,29.10254,116.74097,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 18:00,东经,116.73973,北纬,29.10409,0,88,0,32.01,3.583,0,8,0.8,0.8,A,可用,,29.10409,116.73973,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 16:00,东经,116.73936,北纬,29.10355,1.6,194,72,26.01,3.598,0,8,0.9,0.8,A,可用,,29.10355,116.73936,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 14:00,东经,116.73862,北纬,29.10504,1.5,127,71,31.75,3.603,0,8,0.9,0.8,A,可用,,29.10504,116.73862,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 12:00,东经,116.73985,北纬,29.10229,0,199,55,32.43,3.621,0,7,1.1,0.8,A,可用,,29.10229,116.73985,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 10:00,东经,116.73837,北纬,29.10606,0,218,6,26.96,3.643,0,7,1,0.8,A,可用,,29.10606,116.73837,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 8:00,东经,116.74029,北纬,29.10204,1.7,35,68,30.94,3.648,0,4,1.9,4.8,B,可用,,29.10204,116.74029,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 6:00,东经,116.7392,北纬,29.10483,0,5,8,30.39,3.653,0,8,0.9,0.8,A,可用,,29.10483,116.7392,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 4:01,东经,116.73689,北纬,29.10661,0,35,3,31.5,3.663,0,8,0.8,0.8,A,可用,,29.10661,116.73689,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 2:02,东经,116.74049,北纬,29.10182,1.5,17,6,27.66,3.696,0,6,1.2,0.9,A,可用,,29.10182,116.74049,gps
H51M·G59·N047·190528-220505,31993205,2021/1/3 0:00,东经,116.74097,北纬,29.10174,1.9,23,93,27.02,3.707,0,5,1.6,0.9,A,可用,,29.10174,116.74097,gps
H51M·G59·N047·190528-220505,31993205,2021/1/2 20:00,东经,116.69003,北纬,29.18707,0,9,18,29.91,3.724,0,5,1.1,0.8,A,可用,,29.18707,116.69003,gps
H51M·G59·N047·190528-220505,31993205,2021/1/2 18:00,东经,116.69049,北纬,29.18785,0,11,12,33.12,3.737,0,7,0.8,0.9,A,可用,,29.18785,116.69049,gps
H51M·G59·N047·190528-220505,31993205,2021/1/2 16:01,东经,116.3229,北纬,30.1729,0,0,169,32.16,3.653,0,-1,1.5,0.9,A,可用,,30.1729,116.3229,gps
H51M·G59·N047·190528-220505,31993205,2021/1/2 16:00,东经,116.69154,北纬,29.18767,0,29,30,37.59,3.731,0,4,1.9,0.9,B,可用,,29.18767,116.69154,gps
H51M·G59·N047·190528-220505,31993205,2021/1/2 14:00,东经,116.69154,北纬,29.18753,4.1,35,11,37.15,3.675,0,6,1.6,2.1,A,可用,,29.18753,116.69154,gps
H51M·G59·N047·190528-220505,31993205,2021/1/2 0:01,东经,116.73882,北纬,29.10338,4.4,9,0,27.91,3.609,0,4,3.9,0.9,C,可用,,29.10338,116.73882,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 22:02,东经,116.74004,北纬,29.10119,0,15,8,25.4,3.651,0,4,1.6,0.8,A,可用,,29.10119,116.74004,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 20:01,东经,116.69072,北纬,29.18631,0,23,151,28.19,3.655,0,4,1.6,0.9,A,可用,,29.18631,116.69072,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 18:01,东经,116.69053,北纬,29.18744,0,30,12,31.94,3.674,0,7,1.5,0.9,A,可用,,29.18744,116.69053,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 13:47,东经,116.69118,北纬,29.18814,0,24,2,35.75,3.658,0,7,1.4,0.9,A,可用,,29.18814,116.69118,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 6:00,东经,116.74001,北纬,29.1037,0,20,14,26.79,3.589,1125,5,1,0.9,A,可用,,29.1037,116.74001,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 4:01,东经,116.73965,北纬,29.10351,0,3,1,28.94,3.642,1367,7,1.7,0.9,B,可用,,29.10351,116.73965,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 2:00,东经,116.74026,北纬,29.10128,2.1,13,40,25.51,3.653,1124,4,1.8,0.9,B,可用,,29.10128,116.74026,gps
H51M·G59·N047·190528-220505,31993205,2021/1/1 0:01,东经,116.74036,北纬,29.1014,0,22,5,26.73,3.66,2021,4,2.6,2.8,B,可用,,29.1014,116.74036,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/31 20:00,东经,117.73438,北纬,24.03222,2.5,20,30,30.21,3.936,2842,6,1.3,0.9,A,可用,,24.03222,117.73438,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/31 14:01,东经,117.73427,北纬,24.0183,0,224,10,37.33,3.919,4095,7,1,1.8,A,可用,,24.0183,117.73427,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/31 8:01,东经,117.73354,北纬,24.01827,0,3,16,30.26,3.897,2061,8,0.9,0.8,A,可用,,24.01827,117.73354,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/31 2:01,东经,117.75678,北纬,24.01725,0,284,1,26.83,3.929,4095,5,1.1,0.9,A,可用,,24.01725,117.75678,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/30 20:00,东经,117.73428,北纬,24.03217,0,299,5,29.08,4,1364,8,1.1,0.9,A,可用,,24.03217,117.73428,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/30 14:01,东经,117.73418,北纬,24.03224,0,18,13,38.52,3.865,4023,6,1.3,0.8,A,可用,,24.03224,117.73418,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/30 8:01,东经,117.73376,北纬,24.01744,1.8,287,138,31.19,3.855,2122,3,1.7,1,B,可用,,24.01744,117.73376,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/30 2:00,东经,117.76019,北纬,24.01818,0,336,17,27.59,3.875,3942,5,2.1,0.9,B,可用,,24.01818,117.76019,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/29 20:01,东经,117.73414,北纬,24.03214,0,336,1,28.72,3.928,1318,6,1.2,0.9,A,可用,,24.03214,117.73414,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/29 14:00,东经,117.73411,北纬,24.0321,0,208,6,36.18,3.855,3133,7,1.4,0.9,A,可用,,24.0321,117.73411,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/29 8:01,东经,117.73335,北纬,24.01776,0,313,14,31.01,3.82,2360,8,0.8,0.9,A,可用,,24.01776,117.73335,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/29 2:00,东经,117.76031,北纬,24.01854,0,202,0,28.16,3.847,3798,7,1.1,2,A,可用,,24.01854,117.76031,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/28 20:00,东经,117.73429,北纬,24.03247,1.5,253,4,29.79,3.882,1944,6,1.1,1,A,可用,,24.03247,117.73429,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/28 14:00,东经,117.73428,北纬,24.03242,2.6,170,1,35.33,3.811,4095,6,1.5,0.9,A,可用,,24.03242,117.73428,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/28 2:00,东经,117.76039,北纬,24.01815,0,121,1,29.35,3.835,2966,8,1,0.8,A,可用,,24.01815,117.76039,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/27 20:01,东经,117.73419,北纬,24.03243,0,105,22,29.99,3.874,1403,7,1,0.9,A,可用,,24.03243,117.73419,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/27 14:01,东经,117.73412,北纬,24.03221,2.3,225,11,34.67,3.784,2641,10,0.8,0.8,A,可用,,24.03221,117.73412,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/27 8:02,东经,117.73705,北纬,24.01506,0,358,4,31.61,3.762,2331,10,0.8,1.4,A,可用,,24.01506,117.73705,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/27 2:00,东经,117.76057,北纬,24.01841,0,106,0,29.74,3.778,2149,10,0.9,0.8,A,可用,,24.01841,117.76057,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/26 20:01,东经,117.75711,北纬,24.0163,1.5,89,5,30.48,3.819,2840,8,0.9,0.9,A,可用,,24.0163,117.75711,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/26 14:00,东经,117.73401,北纬,24.03223,2.6,234,10,34.35,3.784,2951,5,1.5,0.9,A,可用,,24.03223,117.73401,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/26 8:01,东经,117.73338,北纬,24.01783,2.6,179,6,30.26,3.742,3594,6,1.2,0.9,A,可用,,24.01783,117.73338,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/26 2:00,东经,117.76029,北纬,24.01825,0,344,0,31.61,3.752,2590,6,2,0.8,B,可用,,24.01825,117.76029,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/25 20:01,东经,117.75705,北纬,24.0166,0,59,5,30.45,3.775,2433,9,0.9,0.8,A,可用,,24.0166,117.75705,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/25 14:01,东经,117.73235,北纬,24.03558,1.9,258,7,36.48,3.752,2281,7,0.9,0.8,A,可用,,24.03558,117.73235,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/25 8:01,东经,117.73345,北纬,24.01788,1.7,333,18,31.71,3.708,4095,4,1.6,0.9,A,可用,,24.01788,117.73345,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/24 20:01,东经,117.75639,北纬,24.01723,2.3,58,53,30.98,3.754,3659,5,1.2,0.8,A,可用,,24.01723,117.75639,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/23 8:00,东经,117.73637,北纬,24.01451,0,5,7,32.79,3.721,2967,6,1.2,0.9,A,可用,,24.01451,117.73637,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/23 2:01,东经,117.73687,北纬,24.0137,0,185,7,33.4,3.741,2798,5,1.3,0.9,A,可用,,24.0137,117.73687,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/22 20:01,东经,117.75712,北纬,24.01727,0,165,7,33.12,3.762,4095,11,0.8,0.8,A,可用,,24.01727,117.75712,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/22 14:01,东经,117.73341,北纬,24.01794,0,211,7,39.95,3.757,2705,5,3,0.9,B,可用,,24.01794,117.73341,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/22 8:00,东经,117.73431,北纬,24.03235,0,176,11,31.83,3.701,3519,7,0.9,0.9,A,可用,,24.03235,117.73431,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/20 20:00,东经,117.73431,北纬,24.03232,0,146,19,31.83,3.753,2761,5,1.3,0.9,A,可用,,24.03232,117.73431,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/20 14:01,东经,117.73338,北纬,24.01799,0,248,12,39.47,3.741,3690,7,1.3,0.9,A,可用,,24.01799,117.73338,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/20 8:00,东经,117.76096,北纬,24.01819,0,107,2,30.59,3.739,1996,6,1.1,0.9,A,可用,,24.01819,117.76096,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/20 2:01,东经,117.73637,北纬,24.01096,0,243,0,32.19,3.763,2449,5,1.7,0.9,B,可用,,24.01096,117.73637,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/19 20:00,东经,117.73463,北纬,24.03218,0,116,8,31.72,3.78,2769,4,2.9,0.9,B,可用,,24.03218,117.73463,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/18 8:00,东经,117.76042,北纬,24.01812,0,314,4,26.81,3.77,1376,6,1.2,0.8,A,可用,,24.01812,117.76042,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/18 2:02,东经,117.73617,北纬,24.01273,0,306,12,29.99,3.792,2498,4,2.1,1,B,可用,,24.01273,117.73617,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/17 20:00,东经,117.73431,北纬,24.03217,1.7,245,2,29.32,3.816,2299,5,2.1,0.9,B,可用,,24.03217,117.73431,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/17 8:00,东经,117.75642,北纬,24.01733,0,333,7,26.32,3.766,906,8,1.4,0.9,A,可用,,24.01733,117.75642,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/17 2:00,东经,117.7569,北纬,24.01722,0,283,13,26.03,3.78,2852,5,2.4,4.2,B,可用,,24.01722,117.7569,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/16 20:00,东经,117.73429,北纬,24.03226,2.6,280,20,29.19,3.801,2387,6,1.5,0.9,A,可用,,24.03226,117.73429,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/16 14:01,东经,117.73328,北纬,24.01781,0,27,1,36.29,3.753,4095,5,1.5,0.9,A,可用,,24.01781,117.73328,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/16 8:01,东经,117.73595,北纬,24.0132,4.5,230,5,30.26,3.76,1869,5,4.2,0.9,C,可用,,24.0132,117.73595,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/15 20:00,东经,117.73419,北纬,24.03221,0,306,2,29.59,3.804,1947,9,1,0.7,A,可用,,24.03221,117.73419,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/15 14:01,东经,117.73352,北纬,24.01797,2.5,355,10,42.5,3.756,4095,5,1.8,0.9,B,可用,,24.01797,117.73352,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/15 8:01,东经,117.73653,北纬,24.01506,2.5,85,0,27.46,3.762,2187,8,1.8,0.8,B,可用,,24.01506,117.73653,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/14 20:00,东经,117.73427,北纬,24.03224,0,189,6,30.51,3.801,1488,6,2.1,0.8,B,可用,,24.03224,117.73427,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/14 8:01,东经,117.73746,北纬,24.01258,0,177,13,28.47,3.73,1873,7,1,0.8,A,可用,,24.01258,117.73746,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/14 2:00,东经,117.76085,北纬,24.01812,0,283,2,29.17,3.738,3035,9,1,0.9,A,可用,,24.01812,117.76085,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/13 20:00,东经,117.73141,北纬,24.01843,0,342,12,29.92,3.752,1752,7,1,0.9,A,可用,,24.01843,117.73141,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/13 14:01,东经,117.73418,北纬,24.03221,0,88,10,48.81,3.706,3471,11,0.9,0.9,A,可用,,24.03221,117.73418,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/13 8:01,东经,117.73678,北纬,24.01101,0,56,1,28.11,3.699,2381,5,1.5,1,A,可用,,24.01101,117.73678,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/13 2:00,东经,117.76052,北纬,24.01833,0,124,13,27.23,3.713,2129,7,1.1,0.9,A,可用,,24.01833,117.76052,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/12 20:00,东经,117.73421,北纬,24.03216,0,191,4,29.25,3.731,2018,8,1,0.8,A,可用,,24.03216,117.73421,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/12 14:00,东经,117.7342,北纬,24.03199,0,147,33,45.35,3.673,1623,5,1.6,0.9,A,可用,,24.03199,117.7342,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/12 8:01,东经,117.73552,北纬,24.01521,0,43,2,27.51,3.64,2557,5,1.1,0.7,A,可用,,24.01521,117.73552,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/12 2:00,东经,117.76033,北纬,24.01834,0,162,32,27.69,3.652,1957,6,1.7,0.9,B,可用,,24.01834,117.76033,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/11 20:01,东经,117.73386,北纬,24.01753,0,84,17,26.78,3.673,3058,6,1.1,0.9,A,可用,,24.01753,117.73386,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/11 14:00,东经,117.734,北纬,24.03281,3.4,161,12,31.89,3.681,2267,4,1.8,0.9,B,可用,,24.03281,117.734,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/11 8:02,东经,117.73556,北纬,24.01316,0,75,10,32.36,3.699,2902,5,1.8,0.9,B,可用,,24.01316,117.73556,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/11 2:00,东经,117.76019,北纬,24.01822,0,141,2,28.23,3.721,1871,9,1.3,0.8,A,可用,,24.01822,117.76019,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/10 20:01,东经,117.73522,北纬,24.01583,0,290,5,29.92,3.744,3815,4,1.4,0.9,A,可用,,24.01583,117.73522,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/10 14:01,东经,117.7341,北纬,24.03246,0,213,7,39.84,3.733,932,8,1.3,0.8,A,可用,,24.03246,117.7341,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/10 8:02,东经,117.73488,北纬,24.01546,0,72,0,27.86,3.651,3579,7,1.2,1.8,A,可用,,24.01546,117.73488,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/10 2:01,东经,117.75634,北纬,24.01056,4.8,148,22,27.99,3.676,1531,3,7.2,1,C,可用,,24.01056,117.75634,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/9 20:00,东经,117.75659,北纬,24.01692,0,257,9,25.88,3.698,3053,7,1.4,0.8,A,可用,,24.01692,117.75659,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/9 8:01,东经,117.73522,北纬,24.01656,0,166,7,27.59,3.648,2857,5,1.8,0.9,B,可用,,24.01656,117.73522,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/8 20:00,东经,117.73415,北纬,24.03262,0,288,5,29.12,3.683,3484,9,1.4,0.8,A,可用,,24.03262,117.73415,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/8 14:01,东经,117.72731,北纬,24.02031,0,139,15,29.97,3.688,1835,7,1.4,0.8,A,可用,,24.02031,117.72731,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/8 8:00,东经,117.73428,北纬,24.03215,1.5,123,1,30.44,3.697,3299,7,1.1,0.9,A,可用,,24.03215,117.73428,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/8 2:02,东经,117.73296,北纬,24.01525,3.4,290,10,31.32,3.727,2209,4,1.1,0.9,A,可用,,24.01525,117.73296,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/7 20:00,东经,117.73229,北纬,24.03559,0,229,3,30.1,3.741,3289,6,1,0.8,A,可用,,24.03559,117.73229,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/7 8:00,东经,117.7342,北纬,24.03249,0,213,2,30.02,3.73,3324,6,1.5,0.9,A,可用,,24.03249,117.7342,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/5 20:00,东经,117.73416,北纬,24.0326,0,306,3,30.95,3.783,3038,4,1.8,0.9,B,可用,,24.0326,117.73416,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/5 14:01,东经,117.73521,北纬,24.01766,0,105,4,37.8,3.783,3891,6,2.3,0.9,B,可用,,24.01766,117.73521,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/5 8:01,东经,117.75658,北纬,24.01759,0,233,2,31.6,3.767,2080,6,2.2,0.9,B,可用,,24.01759,117.75658,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/4 20:00,东经,117.73438,北纬,24.03217,2.2,249,24,30.01,3.806,2486,5,1.3,0.9,A,可用,,24.03217,117.73438,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/4 14:01,东经,117.73453,北纬,24.01697,0,100,2,36.87,3.769,4004,7,1.1,0.9,A,可用,,24.01697,117.73453,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/4 8:00,东经,117.75653,北纬,24.01726,0,67,4,27.61,3.757,2053,6,1.5,0.8,A,可用,,24.01726,117.75653,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/4 2:01,东经,117.75695,北纬,23.98827,0,342,3,33.62,3.767,3519,5,1.1,0.9,A,可用,,23.98827,117.75695,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/3 20:00,东经,117.73417,北纬,24.03227,0,200,2,30.11,3.787,2208,6,1.7,0.9,B,可用,,24.03227,117.73417,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/3 14:01,东经,117.73402,北纬,24.01691,0,303,19,35.84,3.764,3919,4,2.8,0.9,B,可用,,24.01691,117.73402,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/2 2:00,东经,117.75865,北纬,24.00986,0,117,5,29.41,3.761,4095,9,0.9,0.8,A,可用,,24.00986,117.75865,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/1 20:01,东经,117.73418,北纬,24.03221,0,263,8,29.7,3.785,1252,10,0.7,0.7,A,可用,,24.03221,117.73418,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/1 14:01,东经,117.73511,北纬,24.01624,3.6,296,57,35.23,3.759,4095,4,2.7,0.9,B,可用,,24.01624,117.73511,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/1 8:01,东经,117.7355,北纬,24.01747,0,8,2,28.9,3.752,2478,6,1.5,2.4,A,可用,,24.01747,117.7355,gps
H43F·6·G16巢·BJNN018·20190511,31906298,2021/1/1 2:00,东经,117.7614,北纬,24.0187,0,175,37,28.51,3.761,3760,7,1.7,0.7,B,可用,,24.0187,117.7614,gps
H56M·C63·N048·190529_220919,31950056,2021/1/23 18:44,东经,112.89709,北纬,28.81072,0,171,17,34.67,3.528,0,5,1.4,0.9,A,可用,,28.81072,112.89709,gps
H56M·C63·N048·190529_220919,31950056,2021/1/19 20:00,东经,112.89722,北纬,28.81071,0,83,52,32.89,3.58,0,9,0.8,0.8,A,可用,,28.81071,112.89722,gps
H56M·C63·N048·190529_220919,31950056,2021/1/19 18:00,东经,112.89727,北纬,28.81067,0,138,22,33.21,3.59,0,5,1.4,0.8,A,可用,,28.81067,112.89727,gps
H56M·C63·N048·190529_220919,31950056,2021/1/19 16:00,东经,112.89194,北纬,28.81549,1.6,25,59,36.41,3.591,0,7,1,1.6,A,可用,,28.81549,112.89194,gps
H56M·C63·N048·190529_220919,31950056,2021/1/19 14:01,东经,112.8919,北纬,28.81548,0,185,26,37.8,3.602,101,9,0.9,0.8,A,可用,,28.81548,112.8919,gps
H56M·C63·N048·190529_220919,31950056,2021/1/19 0:00,东经,112.80774,北纬,28.80055,0,70,8,29.08,3.629,0,4,2.1,0.9,B,可用,,28.80055,112.80774,gps
H56M·C63·N048·190529_220919,31950056,2021/1/18 22:01,东经,112.8077,北纬,28.80074,2,242,36,30.58,3.651,0,5,1.6,0.9,A,可用,,28.80074,112.8077,gps
H56M·C63·N048·190529_220919,31950056,2021/1/18 20:00,东经,112.89709,北纬,28.81088,0,172,127,31.72,3.663,0,5,1.3,0.9,A,可用,,28.81088,112.89709,gps
H56M·C63·N048·190529_220919,31950056,2021/1/18 18:00,东经,112.89681,北纬,28.81105,0,229,4,32.88,3.681,0,7,1,0.8,A,可用,,28.81105,112.89681,gps
H56M·C63·N048·190529_220919,31950056,2021/1/18 14:00,东经,112.89139,北纬,28.81532,0,5,0,29.77,3.705,0,4,1.6,0.9,A,可用,,28.81532,112.89139,gps
H56M·C63·N048·190529_220919,31950056,2021/1/17 20:01,东经,112.89197,北纬,28.81536,0,228,46,29.87,3.646,861,4,1.4,1,A,可用,,28.81536,112.89197,gps
H56M·C63·N048·190529_220919,31950056,2021/1/17 18:01,东经,112.89187,北纬,28.81542,0,84,26,34.92,3.648,739,4,1.3,0.8,A,可用,,28.81542,112.89187,gps
H56M·C63·N048·190529_220919,31950056,2021/1/17 16:00,东经,112.89182,北纬,28.81539,0,348,39,34.22,3.648,343,4,1.4,0.9,A,可用,,28.81539,112.89182,gps
