Lon,Lat,时间,source,
118.32695,39.23101,2020/4/16 0:01,GPS,
118.32704,39.23095,2020/4/15 22:01,GPS,
118.32693,39.23111,2020/4/15 16:02,GPS,
118.32573,39.2307,2020/4/15 14:02,GPS,
118.32755,39.23059,2020/4/15 6:00,GPS,
118.32745,39.23067,2020/4/15 4:02,GPS,
118.327,39.23105,2020/4/15 2:02,GPS,
118.32774,39.23113,2020/4/15 0:01,GPS,
118.32568,39.23014,2020/4/14 18:01,GPS,
118.32562,39.23041,2020/4/14 8:02,GPS,
118.32816,39.2308,2020/4/14 4:01,GPS,
118.32774,39.23092,2020/4/14 0:01,GPS,
118.32729,39.23106,2020/4/13 22:01,GPS,
118.32561,39.23058,2020/4/13 20:03,GPS,
118.32565,39.23034,2020/4/13 18:01,GPS,
118.32567,39.23019,2020/4/13 14:01,GPS,
118.30778,39.19369,2020/4/13 10:02,GPS,
118.29565,39.18036,2020/4/13 8:03,GPS,
118.29789,39.18085,2020/4/13 6:01,GPS,
118.3013,39.18061,2020/4/13 4:01,GPS,
118.3301,39.23401,2020/4/13 2:01,GPS,
118.32671,39.24325,2020/4/12 22:02,GPS,
118.33197,39.23535,2020/4/12 20:02,GPS,
118.33289,39.23589,2020/4/12 10:01,GPS,
118.33145,39.23596,2020/4/12 6:02,GPS,
118.32684,39.24332,2020/4/12 2:01,GPS,
118.32667,39.24322,2020/4/12 0:02,GPS,
118.32691,39.24351,2020/4/11 22:02,GPS,
118.33169,39.23513,2020/4/11 20:00,GPS,
118.33191,39.23528,2020/4/11 18:01,GPS,
118.31714,39.18177,2020/4/11 0:01,GPS,
118.30723,39.18076,2020/4/10 22:01,GPS,
118.29719,39.18114,2020/4/10 18:02,GPS,
118.33129,39.23505,2020/4/9 8:02,GPS,
118.30621,39.18042,2020/4/9 2:03,GPS,
118.33298,39.23637,2020/4/8 14:05,GPS,
118.32634,39.2445,2020/4/6 2:01,GPS,
118.3268,39.24416,2020/4/5 14:03,GPS,
118.3271,39.24468,2020/4/5 2:03,GPS,
118.31512,39.19056,2020/4/4 2:07,GPS,
117.9058,38.3602,2020/6/30 22:00,GPS,
117.90199,38.36054,2020/6/30 20:00,GPS,
117.91067,38.34965,2020/6/30 18:00,GPS,
117.91081,38.34943,2020/6/30 16:00,GPS,
117.91079,38.34943,2020/6/30 14:00,GPS,
117.91111,38.3494,2020/6/30 12:00,GPS,
117.91113,38.34982,2020/6/30 10:00,GPS,
117.91151,38.34959,2020/6/30 8:00,GPS,
117.91047,38.35001,2020/6/30 6:00,GPS,
118.91864,39.12958,2020/6/30 0:00,GPS,
118.91903,39.12948,2020/6/29 22:00,GPS,
118.78509,39.15625,2020/6/29 20:01,GPS,
118.77256,39.15663,2020/6/29 18:00,GPS,
118.77275,39.15808,2020/6/29 16:00,GPS,
118.7729,39.15813,2020/6/29 14:00,GPS,
118.77376,39.15582,2020/6/29 12:00,GPS,
118.75304,39.16753,2020/6/29 10:00,GPS,
118.78828,39.16561,2020/6/29 8:00,GPS,
118.79073,39.16455,2020/6/29 6:00,GPS,
118.78982,39.16373,2020/6/29 4:00,GPS,
118.78989,39.1637,2020/6/29 2:00,GPS,
118.78989,39.16373,2020/6/29 0:00,GPS,
118.78895,39.1649,2020/6/28 22:00,GPS,
118.78885,39.16499,2020/6/28 20:00,GPS,
118.78894,39.16487,2020/6/28 18:00,GPS,
118.78889,39.16489,2020/6/28 16:00,GPS,
118.789,39.16488,2020/6/28 14:00,GPS,
118.78893,39.16488,2020/6/28 12:00,GPS,
118.78927,39.1648,2020/6/28 10:00,GPS,
118.78891,39.16488,2020/6/28 8:00,GPS,
118.79239,39.15854,2020/6/28 6:00,GPS,
118.8288,39.17535,2020/6/28 4:00,GPS,
118.8287,39.17529,2020/6/28 2:00,GPS,
118.82829,39.17524,2020/6/28 0:00,GPS,
118.82865,39.17477,2020/6/27 22:00,GPS,
118.82774,39.17496,2020/6/27 20:00,GPS,
118.85186,39.13216,2020/6/27 18:00,GPS,
118.85207,39.13353,2020/6/27 16:00,GPS,
118.85187,39.13362,2020/6/27 14:00,GPS,
118.82756,39.17487,2020/6/27 12:00,GPS,
118.82772,39.17495,2020/6/27 10:00,GPS,
118.8518,39.17658,2020/6/27 8:00,GPS,
118.86025,39.17193,2020/6/27 6:00,GPS,
118.86031,39.17184,2020/6/27 4:00,GPS,
118.85698,39.17256,2020/6/27 2:00,GPS,
118.86031,39.17184,2020/6/27 0:00,GPS,
118.86031,39.17181,2020/6/26 22:00,GPS,
118.86028,39.17184,2020/6/26 20:00,GPS,
118.86021,39.17181,2020/6/26 18:00,GPS,
118.86102,39.17202,2020/6/26 16:00,GPS,
118.83793,39.17741,2020/6/26 14:00,GPS,
118.8277,39.17468,2020/6/26 12:00,GPS,
118.8567,39.17252,2020/6/26 10:01,GPS,
118.82893,39.1735,2020/6/26 8:00,GPS,
118.86031,39.17189,2020/6/26 6:00,GPS,
118.86027,39.17186,2020/6/26 4:00,GPS,
118.86028,39.17183,2020/6/26 2:00,GPS,
118.86032,39.17186,2020/6/26 0:00,GPS,
118.86031,39.17181,2020/6/25 22:00,GPS,
118.86028,39.17184,2020/6/25 20:00,GPS,
118.85993,39.17315,2020/6/25 18:00,GPS,
118.86031,39.17184,2020/6/25 16:00,GPS,
118.85986,39.17047,2020/6/25 14:02,GPS,
118.86024,39.17181,2020/6/25 12:00,GPS,
118.82848,39.17393,2020/6/25 10:00,GPS,
118.82993,39.17425,2020/6/25 8:00,GPS,
118.86031,39.17184,2020/6/25 6:00,GPS,
118.86024,39.17187,2020/6/25 4:00,GPS,
118.86031,39.17184,2020/6/25 2:00,GPS,
118.85709,39.17299,2020/6/25 0:00,GPS,
118.86035,39.17175,2020/6/24 22:00,GPS,
118.86028,39.17184,2020/6/24 20:00,GPS,
118.86029,39.17182,2020/6/24 18:00,GPS,
118.86032,39.17184,2020/6/24 16:00,GPS,
118.86031,39.17175,2020/6/24 14:00,GPS,
118.85998,39.1719,2020/6/24 12:00,GPS,
118.82896,39.17419,2020/6/24 10:00,GPS,
118.85712,39.17271,2020/6/24 8:00,GPS,
118.8603,39.17183,2020/6/24 6:00,GPS,
118.82855,39.17517,2020/6/24 4:00,GPS,
118.82866,39.17519,2020/6/24 2:00,GPS,
118.82873,39.17511,2020/6/24 0:00,GPS,
118.82804,39.17516,2020/6/23 22:00,GPS,
118.82803,39.17509,2020/6/23 20:00,GPS,
118.85873,39.1713,2020/6/23 16:00,GPS,
118.86032,39.17178,2020/6/23 14:00,GPS,
118.8284,39.17543,2020/6/23 12:00,GPS,
118.82805,39.17522,2020/6/23 10:00,GPS,
118.82876,39.17471,2020/6/23 8:00,GPS,
118.86029,39.17184,2020/6/23 6:00,GPS,
118.86027,39.17185,2020/6/23 4:00,GPS,
118.86031,39.17178,2020/6/23 2:00,GPS,
118.86031,39.17185,2020/6/23 0:00,GPS,
118.86029,39.17182,2020/6/22 22:00,GPS,
118.86022,39.17187,2020/6/22 20:00,GPS,
118.86027,39.17179,2020/6/22 18:00,GPS,
118.86031,39.17183,2020/6/22 16:00,GPS,
118.86897,39.18202,2020/6/22 14:00,GPS,
118.8689,39.18203,2020/6/22 12:00,GPS,
118.86031,39.17184,2020/6/22 10:00,GPS,
118.86008,39.17246,2020/6/22 8:00,GPS,
118.86029,39.17184,2020/6/22 6:00,GPS,
118.81351,39.17448,2020/6/22 4:00,GPS,
118.81377,39.1745,2020/6/22 2:00,GPS,
118.81374,39.1744,2020/6/22 0:00,GPS,
118.81375,39.17448,2020/6/21 22:00,GPS,
118.86713,39.18395,2020/6/21 20:00,GPS,
118.85967,39.17232,2020/6/21 18:00,GPS,
118.86911,39.182,2020/6/21 16:00,GPS,
118.85876,39.1713,2020/6/21 14:00,GPS,
118.86036,39.17175,2020/6/21 12:00,GPS,
118.86032,39.17183,2020/6/21 10:00,GPS,
118.82237,39.17799,2020/6/21 8:00,GPS,
118.86028,39.17183,2020/6/21 6:00,GPS,
118.85995,39.17274,2020/6/21 4:00,GPS,
118.86031,39.17183,2020/6/21 2:00,GPS,
118.86016,39.17199,2020/6/21 0:00,GPS,
118.86031,39.17181,2020/6/20 22:00,GPS,
118.86026,39.17188,2020/6/20 20:00,GPS,
118.85834,39.17116,2020/6/20 18:00,GPS,
118.8692,39.18206,2020/6/20 16:00,GPS,
118.86032,39.17185,2020/6/20 14:00,GPS,
118.86904,39.18196,2020/6/20 12:00,GPS,
118.82954,39.17428,2020/6/20 10:00,GPS,
118.8143,39.17479,2020/6/20 8:00,GPS,
118.86031,39.17186,2020/6/20 6:00,GPS,
118.86028,39.17188,2020/6/20 4:00,GPS,
118.86031,39.17182,2020/6/20 2:00,GPS,
118.86034,39.17184,2020/6/20 0:00,GPS,
118.8603,39.1718,2020/6/19 22:00,GPS,
118.85934,39.17141,2020/6/19 20:01,GPS,
118.83994,39.18816,2020/6/19 18:02,GPS,
118.85848,39.17149,2020/6/19 16:00,GPS,
118.82648,39.1749,2020/6/19 14:01,GPS,
118.82969,39.17409,2020/6/19 8:01,GPS,
118.86024,39.17187,2020/6/19 4:00,GPS,
118.85712,39.17308,2020/6/19 2:00,GPS,
118.86031,39.17186,2020/6/19 0:00,GPS,
118.86035,39.17176,2020/6/18 22:00,GPS,
118.86028,39.17184,2020/6/18 20:00,GPS,
118.86011,39.17178,2020/6/18 18:00,GPS,
118.86031,39.17182,2020/6/18 16:00,GPS,
118.86024,39.1719,2020/6/18 14:00,GPS,
118.86029,39.17182,2020/6/18 12:00,GPS,
118.85969,39.17125,2020/6/18 10:02,GPS,
118.83006,39.17448,2020/6/18 8:00,GPS,
118.86028,39.17183,2020/6/18 6:00,GPS,
118.86976,39.18111,2020/6/18 4:00,GPS,
118.86984,39.18102,2020/6/18 2:00,GPS,
118.86906,39.1821,2020/6/18 0:00,GPS,
118.86894,39.18198,2020/6/17 22:01,GPS,
118.81406,39.17607,2020/6/17 20:00,GPS,
118.85936,39.17092,2020/6/17 16:00,GPS,
118.86916,39.18042,2020/6/17 14:00,GPS,
118.86986,39.18035,2020/6/17 12:00,GPS,
118.86034,39.17184,2020/6/17 10:00,GPS,
118.82925,39.17387,2020/6/17 8:00,GPS,
118.86031,39.17184,2020/6/17 6:00,GPS,
118.86028,39.17184,2020/6/17 4:00,GPS,
118.86024,39.17179,2020/6/17 2:00,GPS,
118.85864,39.17117,2020/6/17 0:00,GPS,
118.86032,39.17182,2020/6/16 22:00,GPS,
118.86028,39.17183,2020/6/16 20:00,GPS,
118.85951,39.17307,2020/6/16 18:00,GPS,
118.86033,39.17181,2020/6/16 16:00,GPS,
118.85699,39.17215,2020/6/16 14:00,GPS,
118.82252,39.17807,2020/6/16 12:00,GPS,
118.82944,39.17507,2020/6/16 10:00,GPS,
118.829,39.17422,2020/6/16 8:00,GPS,
118.86028,39.17184,2020/6/16 6:00,GPS,
118.86026,39.17184,2020/6/16 4:00,GPS,
118.86034,39.17182,2020/6/16 2:00,GPS,
118.86032,39.17184,2020/6/16 0:00,GPS,
118.86031,39.1718,2020/6/15 22:00,GPS,
118.86029,39.17183,2020/6/15 20:00,GPS,
118.86012,39.17176,2020/6/15 18:00,GPS,
118.8603,39.17183,2020/6/15 16:00,GPS,
118.83578,39.1749,2020/6/15 14:00,GPS,
118.86036,39.17175,2020/6/15 12:00,GPS,
118.86958,39.1809,2020/6/15 10:01,GPS,
118.82945,39.17439,2020/6/15 8:00,GPS,
118.86028,39.17184,2020/6/15 6:00,GPS,
118.8603,39.17184,2020/6/15 4:00,GPS,
118.86083,39.17058,2020/6/15 2:00,GPS,
118.86031,39.17187,2020/6/15 0:00,GPS,
118.86038,39.17187,2020/6/14 22:00,GPS,
118.86027,39.17183,2020/6/14 20:00,GPS,
118.85968,39.17256,2020/6/14 18:00,GPS,
118.86028,39.17181,2020/6/14 16:00,GPS,
118.85878,39.17051,2020/6/14 14:00,GPS,
118.82952,39.1754,2020/6/14 12:00,GPS,
118.82977,39.17414,2020/6/14 10:00,GPS,
118.82978,39.17412,2020/6/14 8:01,GPS,
118.85674,39.17086,2020/6/14 6:00,GPS,
118.86027,39.17184,2020/6/14 4:00,GPS,
118.86034,39.17176,2020/6/14 2:00,GPS,
118.86032,39.17186,2020/6/14 0:00,GPS,
118.86028,39.17183,2020/6/13 22:00,GPS,
118.86026,39.17183,2020/6/13 20:00,GPS,
118.85673,39.12301,2020/6/13 18:00,GPS,
118.86031,39.17184,2020/6/13 14:00,GPS,
118.82883,39.17562,2020/6/13 12:00,GPS,
118.82798,39.18705,2020/6/13 10:00,GPS,
118.82279,39.1782,2020/6/13 8:00,GPS,
118.86959,39.17973,2020/6/13 6:00,GPS,
118.8603,39.17186,2020/6/13 4:00,GPS,
118.86031,39.1718,2020/6/13 2:00,GPS,
118.86083,39.17073,2020/6/13 0:00,GPS,
118.86028,39.17183,2020/6/12 22:00,GPS,
118.86009,39.17202,2020/6/12 20:00,GPS,
118.86026,39.17184,2020/6/12 18:00,GPS,
118.85937,39.17122,2020/6/12 16:00,GPS,
118.8603,39.17185,2020/6/12 14:00,GPS,
118.82426,39.17604,2020/6/12 12:00,GPS,
118.81979,39.18176,2020/6/12 10:01,GPS,
118.82298,39.17855,2020/6/12 8:00,GPS,
118.86024,39.17183,2020/6/12 6:00,GPS,
118.86029,39.17184,2020/6/12 4:00,GPS,
118.8608,39.1702,2020/6/12 2:00,GPS,
118.86031,39.17179,2020/6/12 0:00,GPS,
118.86029,39.17188,2020/6/11 22:00,GPS,
118.8603,39.17184,2020/6/11 20:00,GPS,
118.82397,39.17738,2020/6/11 16:00,GPS,
118.8548,39.16719,2020/6/11 14:00,GPS,
118.82394,39.1774,2020/6/11 12:00,GPS,
118.82296,39.17702,2020/6/11 10:00,GPS,
118.82284,39.17705,2020/6/11 8:00,GPS,
118.86028,39.17183,2020/6/11 4:00,GPS,
118.86034,39.17182,2020/6/11 2:00,GPS,
118.86035,39.17184,2020/6/11 0:00,GPS,
118.86037,39.17189,2020/6/10 22:00,GPS,
118.86027,39.17183,2020/6/10 20:00,GPS,
118.86031,39.17182,2020/6/10 18:00,GPS,
118.86028,39.17177,2020/6/10 16:00,GPS,
118.86904,39.18204,2020/6/10 14:00,GPS,
118.86949,39.18106,2020/6/10 12:00,GPS,
118.82125,39.1773,2020/6/10 10:00,GPS,
118.82243,39.17802,2020/6/10 8:00,GPS,
118.86911,39.18205,2020/6/10 6:00,GPS,
118.86029,39.17185,2020/6/10 4:00,GPS,
118.86031,39.17181,2020/6/10 2:00,GPS,
118.86089,39.17058,2020/6/10 0:00,GPS,
118.86021,39.17188,2020/6/9 22:00,GPS,
118.86024,39.1718,2020/6/9 20:00,GPS,
118.86027,39.17184,2020/6/9 18:00,GPS,
118.86948,39.18164,2020/6/9 16:00,GPS,
118.86031,39.17184,2020/6/9 14:00,GPS,
118.85929,39.17187,2020/6/9 12:00,GPS,
118.8595,39.17232,2020/6/9 10:00,GPS,
118.86032,39.17188,2020/6/9 8:00,GPS,
118.85973,39.17253,2020/6/9 6:00,GPS,
118.86069,39.17175,2020/6/9 4:00,GPS,
118.86031,39.17182,2020/6/9 2:00,GPS,
118.86031,39.17183,2020/6/9 0:00,GPS,
118.86029,39.17185,2020/6/8 22:00,GPS,
118.86032,39.17175,2020/6/8 20:00,GPS,
118.86028,39.17186,2020/6/8 18:00,GPS,
118.86948,39.1814,2020/6/8 16:00,GPS,
118.85994,39.17247,2020/6/8 14:00,GPS,
118.86023,39.17188,2020/6/8 12:00,GPS,
118.82187,39.17821,2020/6/8 10:00,GPS,
118.82858,39.17527,2020/6/8 8:00,GPS,
118.86053,39.1723,2020/6/8 6:00,GPS,
118.86081,39.17177,2020/6/8 4:00,GPS,
118.86031,39.17182,2020/6/8 2:00,GPS,
118.85915,39.17121,2020/6/8 0:00,GPS,
118.86028,39.17184,2020/6/7 22:00,GPS,
118.86028,39.17183,2020/6/7 20:00,GPS,
118.86005,39.172,2020/6/7 18:01,GPS,
118.86037,39.17182,2020/6/7 16:00,GPS,
118.82876,39.17498,2020/6/7 14:00,GPS,
118.85999,39.17248,2020/6/7 12:00,GPS,
118.85912,39.17122,2020/6/7 10:00,GPS,
118.85903,39.17133,2020/6/7 8:00,GPS,
118.85897,39.17098,2020/6/7 6:00,GPS,
118.85992,39.17245,2020/6/7 4:00,GPS,
118.86032,39.17182,2020/6/7 2:00,GPS,
118.85956,39.17259,2020/6/7 0:00,GPS,
118.86028,39.17186,2020/6/6 22:00,GPS,
118.86028,39.17184,2020/6/6 20:00,GPS,
118.86027,39.17184,2020/6/6 18:00,GPS,
118.85996,39.17233,2020/6/6 16:00,GPS,
118.86031,39.17186,2020/6/6 14:00,GPS,
118.86035,39.17187,2020/6/6 12:00,GPS,
118.86031,39.17184,2020/6/6 10:00,GPS,
118.86031,39.17183,2020/6/6 8:00,GPS,
118.86031,39.17184,2020/6/6 6:00,GPS,
118.86125,39.17403,2020/6/6 4:00,GPS,
118.86003,39.17243,2020/6/6 2:00,GPS,
118.85952,39.17256,2020/6/6 0:00,GPS,
118.86026,39.17184,2020/6/5 22:00,GPS,
118.86029,39.17179,2020/6/5 20:00,GPS,
118.86024,39.17176,2020/6/5 18:00,GPS,
118.86033,39.17184,2020/6/5 16:00,GPS,
118.86083,39.17134,2020/6/5 14:00,GPS,
118.86031,39.17183,2020/6/5 12:00,GPS,
118.86127,39.17398,2020/6/5 10:00,GPS,
118.85999,39.17247,2020/6/5 8:00,GPS,
118.85979,39.172,2020/6/5 6:00,GPS,
118.86121,39.17393,2020/6/5 4:00,GPS,
118.85998,39.17244,2020/6/5 2:00,GPS,
118.85949,39.17253,2020/6/5 0:00,GPS,
118.85954,39.17256,2020/6/4 22:00,GPS,
118.86115,39.17387,2020/6/4 20:00,GPS,
118.86126,39.17396,2020/6/4 18:00,GPS,
118.86035,39.17181,2020/6/4 16:00,GPS,
118.8597,39.17228,2020/6/4 14:00,GPS,
118.86032,39.17184,2020/6/4 12:00,GPS,
118.86031,39.17183,2020/6/4 10:00,GPS,
118.86029,39.17187,2020/6/4 8:00,GPS,
118.8603,39.17184,2020/6/4 6:00,GPS,
118.86119,39.17402,2020/6/4 4:00,GPS,
118.86121,39.17399,2020/6/4 2:00,GPS,
118.86126,39.17387,2020/6/4 0:00,GPS,
118.86123,39.1739,2020/6/3 22:00,GPS,
118.86005,39.17031,2020/6/3 20:00,GPS,
118.86026,39.17186,2020/6/3 18:00,GPS,
118.86034,39.17183,2020/6/3 16:00,GPS,
118.86031,39.17182,2020/6/3 14:00,GPS,
118.86126,39.1739,2020/6/3 12:00,GPS,
118.86024,39.17182,2020/6/3 10:00,GPS,
118.86118,39.17395,2020/6/3 8:00,GPS,
118.86118,39.17408,2020/6/3 6:00,GPS,
118.86121,39.17392,2020/6/3 4:00,GPS,
118.86129,39.17394,2020/6/3 2:00,GPS,
118.86031,39.17182,2020/6/3 0:00,GPS,
118.85946,39.17158,2020/6/2 22:01,GPS,
118.85937,39.17167,2020/6/2 20:00,GPS,
118.86274,39.16903,2020/6/2 18:00,GPS,
118.85946,39.17212,2020/6/2 16:00,GPS,
118.86124,39.17378,2020/6/2 14:00,GPS,
118.86189,39.17191,2020/6/2 12:00,GPS,
118.86078,39.17404,2020/6/2 8:00,GPS,
118.86036,39.17173,2020/6/2 6:00,GPS,
118.86121,39.1739,2020/6/2 4:00,GPS,
118.86125,39.17401,2020/6/2 2:00,GPS,
118.86122,39.17399,2020/6/2 0:00,GPS,
118.86126,39.1739,2020/6/1 22:00,GPS,
118.86179,39.17187,2020/6/1 20:00,GPS,
118.85859,39.1712,2020/6/1 18:00,GPS,
118.85967,39.17183,2020/6/1 16:00,GPS,
118.85963,39.17193,2020/6/1 14:00,GPS,
118.8598,39.17189,2020/6/1 12:00,GPS,
118.85964,39.17173,2020/6/1 10:01,GPS,
118.85966,39.17188,2020/6/1 8:00,GPS,
118.82237,39.17797,2020/6/1 6:00,GPS,
118.826,39.19349,2020/6/1 4:00,GPS,
118.82595,39.1936,2020/6/1 2:00,GPS,
118.82584,39.19337,2020/6/1 0:00,GPS,
118.85893,39.17175,2020/5/31 22:00,GPS,
118.86012,39.1718,2020/5/31 20:00,GPS,
118.8589,39.17176,2020/5/31 18:00,GPS,
118.85968,39.17168,2020/5/31 16:00,GPS,
118.8592,39.17196,2020/5/31 14:00,GPS,
118.86126,39.17104,2020/5/31 12:00,GPS,
118.8597,39.17184,2020/5/31 10:00,GPS,
118.82169,39.17752,2020/5/31 8:00,GPS,
118.82422,39.17905,2020/5/31 6:00,GPS,
118.82437,39.17901,2020/5/31 4:00,GPS,
118.82128,39.1772,2020/5/31 2:00,GPS,
118.8213,39.17727,2020/5/31 0:00,GPS,
118.82122,39.17736,2020/5/30 22:00,GPS,
118.85927,39.17197,2020/5/30 20:00,GPS,
118.86007,39.17191,2020/5/30 18:00,GPS,
118.82192,39.17651,2020/5/30 16:00,GPS,
118.82217,39.17785,2020/5/30 14:00,GPS,
118.85812,39.17139,2020/5/30 12:00,GPS,
118.8613,39.17103,2020/5/30 10:00,GPS,
118.85983,39.17035,2020/5/30 8:00,GPS,
118.82146,39.17727,2020/5/30 6:00,GPS,
118.82115,39.17775,2020/5/30 4:00,GPS,
118.82484,39.17851,2020/5/30 2:00,GPS,
118.82223,39.17658,2020/5/30 0:00,GPS,
118.82082,39.17764,2020/5/29 22:00,GPS,
118.82143,39.17732,2020/5/29 20:00,GPS,
118.85914,39.17186,2020/5/29 18:00,GPS,
118.86053,39.17215,2020/5/29 16:00,GPS,
118.85968,39.1717,2020/5/29 12:00,GPS,
118.82123,39.17724,2020/5/29 10:00,GPS,
118.82377,39.17775,2020/5/29 8:00,GPS,
118.82137,39.17726,2020/5/29 6:00,GPS,
118.82181,39.17759,2020/5/29 4:01,GPS,
118.82123,39.17728,2020/5/29 2:00,GPS,
118.82281,39.1771,2020/5/29 0:00,GPS,
118.83688,39.18119,2020/5/28 22:00,GPS,
118.85834,39.17152,2020/5/28 20:00,GPS,
118.85814,39.17154,2020/5/28 18:00,GPS,
118.77677,39.17849,2020/5/28 16:00,GPS,
118.77676,39.17894,2020/5/28 14:00,GPS,
118.77714,39.17835,2020/5/28 12:00,GPS,
118.77681,39.17854,2020/5/28 10:00,GPS,
118.70148,39.18704,2020/5/28 8:00,GPS,
118.4488,39.1114,2020/5/28 6:00,GPS,
118.91904,39.12887,2020/5/28 2:00,GPS,
118.91892,39.1293,2020/5/28 0:00,GPS,
118.91874,39.12946,2020/5/27 22:00,GPS,
118.82967,39.18758,2020/5/27 20:00,GPS,
118.81904,39.18314,2020/5/27 18:00,GPS,
118.82132,39.17749,2020/5/27 16:00,GPS,
118.82127,39.17722,2020/5/27 14:00,GPS,
118.8214,39.17754,2020/5/27 12:00,GPS,
118.82349,39.17642,2020/5/27 10:00,GPS,
118.82389,39.17585,2020/5/27 8:00,GPS,
118.82278,39.17723,2020/5/27 6:00,GPS,
118.82361,39.1788,2020/5/27 4:00,GPS,
118.82278,39.17731,2020/5/27 2:00,GPS,
118.8212,39.1773,2020/5/27 0:00,GPS,
118.82183,39.17705,2020/5/26 22:00,GPS,
118.85126,39.13138,2020/5/26 20:00,GPS,
118.85706,39.12899,2020/5/26 18:00,GPS,
118.85173,39.12849,2020/5/26 16:00,GPS,
118.85172,39.12854,2020/5/26 15:53,GPS,
118.8515,39.12886,2020/5/26 14:00,GPS,
118.85179,39.12883,2020/5/26 12:00,GPS,
118.8722,39.16381,2020/5/26 10:23,GPS,
118.8721,39.16377,2020/5/26 10:00,GPS,
112.89678,28.22747,2020/4/8 18:00,GPS,
112.8968,28.22742,2020/4/8 16:00,GPS,
112.89678,28.22741,2020/4/8 14:00,GPS,
112.8968,28.22742,2020/4/8 13:48,GPS,
118.72266,39.1553,2020/6/30 22:00,GPS,
118.68704,39.13405,2020/6/30 20:00,GPS,
118.68711,39.13416,2020/6/30 16:00,GPS,
118.6871,39.13409,2020/6/30 14:00,GPS,
118.68706,39.13406,2020/6/30 12:00,GPS,
118.68708,39.13407,2020/6/30 10:00,GPS,
118.68706,39.13405,2020/6/30 8:00,GPS,
118.68699,39.13407,2020/6/30 6:00,GPS,
118.72098,39.15414,2020/6/30 4:00,GPS,
118.72034,39.15508,2020/6/30 2:00,GPS,
118.72041,39.15426,2020/6/30 0:00,GPS,
118.72501,39.16235,2020/6/29 22:00,GPS,
118.68704,39.13405,2020/6/29 20:00,GPS,
118.68703,39.13404,2020/6/29 18:00,GPS,
118.68712,39.13407,2020/6/29 16:00,GPS,
118.68706,39.13408,2020/6/29 14:00,GPS,
118.68709,39.134,2020/6/29 12:00,GPS,
118.68709,39.13404,2020/6/29 10:00,GPS,
118.68719,39.13388,2020/6/29 8:00,GPS,
118.68706,39.13406,2020/6/29 6:00,GPS,
118.72068,39.15479,2020/6/29 4:00,GPS,
118.72247,39.15419,2020/6/29 2:00,GPS,
118.72269,39.15539,2020/6/29 0:00,GPS,
118.73256,39.15611,2020/6/28 22:00,GPS,
118.68691,39.13409,2020/6/28 20:00,GPS,
118.68703,39.13403,2020/6/28 18:00,GPS,
118.68697,39.13405,2020/6/28 16:00,GPS,
118.68707,39.13413,2020/6/28 14:00,GPS,
118.68675,39.13392,2020/6/28 12:01,GPS,
118.68708,39.13406,2020/6/28 10:00,GPS,
118.68706,39.13404,2020/6/28 8:00,GPS,
118.68705,39.13404,2020/6/28 6:00,GPS,
118.72045,39.15384,2020/6/28 4:00,GPS,
118.72247,39.15412,2020/6/28 2:00,GPS,
118.72246,39.15413,2020/6/28 0:00,GPS,
118.73416,39.15509,2020/6/27 22:00,GPS,
118.68704,39.13407,2020/6/27 20:00,GPS,
118.68687,39.134,2020/6/27 18:00,GPS,
118.68702,39.13406,2020/6/27 16:00,GPS,
118.68637,39.13468,2020/6/27 14:00,GPS,
118.68703,39.13403,2020/6/27 12:00,GPS,
118.68709,39.13406,2020/6/27 10:00,GPS,
118.68707,39.13406,2020/6/27 8:00,GPS,
118.68705,39.13406,2020/6/27 6:00,GPS,
118.72104,39.15391,2020/6/27 4:00,GPS,
118.72305,39.15408,2020/6/27 2:00,GPS,
118.72155,39.15277,2020/6/27 0:00,GPS,
118.7252,39.16186,2020/6/26 22:00,GPS,
118.68717,39.13386,2020/6/26 20:00,GPS,
118.68727,39.13428,2020/6/26 18:00,GPS,
118.6877,39.13391,2020/6/26 16:00,GPS,
118.68713,39.13448,2020/6/26 14:00,GPS,
118.68766,39.1338,2020/6/26 12:00,GPS,
118.68731,39.13423,2020/6/26 10:00,GPS,
118.68724,39.1344,2020/6/26 8:00,GPS,
118.68701,39.13421,2020/6/26 6:00,GPS,
118.72096,39.1538,2020/6/26 4:00,GPS,
118.72116,39.15378,2020/6/26 2:01,GPS,
118.72128,39.15383,2020/6/26 0:00,GPS,
118.73161,39.15532,2020/6/25 22:00,GPS,
118.68719,39.1343,2020/6/25 20:00,GPS,
118.68698,39.13408,2020/6/25 18:00,GPS,
118.68706,39.13406,2020/6/25 16:00,GPS,
118.68726,39.13391,2020/6/25 14:00,GPS,
118.68713,39.13396,2020/6/25 12:00,GPS,
118.68712,39.13407,2020/6/25 10:00,GPS,
118.68705,39.13395,2020/6/25 8:00,GPS,
118.68703,39.13407,2020/6/25 6:00,GPS,
118.72147,39.15498,2020/6/25 4:00,GPS,
118.72107,39.15385,2020/6/25 2:00,GPS,
118.72108,39.15497,2020/6/25 0:00,GPS,
118.73376,39.15507,2020/6/24 22:00,GPS,
118.68728,39.13407,2020/6/24 20:00,GPS,
118.68707,39.13428,2020/6/24 18:00,GPS,
118.68714,39.13404,2020/6/24 16:00,GPS,
118.68716,39.1346,2020/6/24 14:00,GPS,
118.68719,39.13405,2020/6/24 12:00,GPS,
118.68663,39.13435,2020/6/24 10:00,GPS,
