Lon,Lat,时间,source,...5,X,Y
118.29116,39.19481,2020/6/24 16:00,GPS,NA,13168111.6965457,4749614.97375933
118.29118,39.19479,2020/6/24 14:00,GPS,NA,13168113.9229355,4749612.10100512
118.29118,39.19476,2020/6/24 12:00,GPS,NA,13168113.9229355,4749607.79187535
118.2907,39.19506,2020/6/24 10:00,GPS,NA,13168060.4895799,4749650.88325592
118.27087,39.16435,2020/6/24 6:00,GPS,NA,13165853.0240775,4745240.71633413
118.27092,39.16437,2020/6/24 4:00,GPS,NA,13165858.590052,4745243.58784475
118.28162,39.16193,2020/6/24 2:00,GPS,NA,13167049.7086035,4744893.26957537
118.282,39.16202,2020/6/24 0:00,GPS,NA,13167092.01001,4744906.19093505
118.27914,39.15513,2020/6/23 22:00,GPS,NA,13166773.6362663,4743917.03687112
118.27718,39.1553,2020/6/23 20:00,GPS,NA,13166555.4500644,4743941.44153884
118.27509,39.16035,2020/6/23 18:00,GPS,NA,13166322.7923286,4744666.43062021
118.26299,39.15449,2020/6/23 16:00,GPS,NA,13164975.82649,4743825.16100382
118.26263,39.15852,2020/6/23 14:00,GPS,NA,13164935.7514733,4744403.70579266
118.26654,39.15646,2020/6/23 12:00,GPS,NA,13165371.0106823,4744107.96908065
118.26711,39.15628,2020/6/23 10:00,GPS,NA,13165434.4627921,4744082.12842007
118.27726,39.16124,2020/6/23 8:00,GPS,NA,13166564.3556236,4744794.20636705
118.27694,39.15751,2020/6/23 6:00,GPS,NA,13166528.7333866,4744258.70758492
118.27647,39.15807,2020/6/23 4:00,GPS,NA,13166476.4132259,4744339.1023737
118.27777,39.15726,2020/6/23 2:00,GPS,NA,13166621.1285639,4744222.81726082
118.27725,39.15637,2020/6/23 0:00,GPS,NA,13166563.2424287,4744095.0487421
118.26987,39.16341,2020/6/22 22:00,GPS,NA,13165741.7045867,4745105.75625603
118.26979,39.16276,2020/6/22 20:00,GPS,NA,13165732.7990274,4745012.43385249
118.26994,39.16374,2020/6/22 18:00,GPS,NA,13165749.496951,4745153.13565248
118.26723,39.168,2020/6/22 16:00,GPS,NA,13165447.821131,4745764.78054477
118.26701,39.16812,2020/6/22 14:00,GPS,NA,13165423.330843,4745782.01051482
118.26692,39.16814,2020/6/22 12:00,GPS,NA,13165413.3120888,4745784.88217936
118.31771,39.16993,2020/6/22 8:01,GPS,NA,13171067.2290262,4746041.89946245
118.34106,39.13369,2020/6/22 6:00,GPS,NA,13173666.5391362,4740839.65006558
118.34089,39.13362,2020/6/22 4:00,GPS,NA,13173647.6148228,4740829.60416218
118.34129,39.13352,2020/6/22 2:00,GPS,NA,13173692.1426191,4740815.25288894
118.34106,39.13351,2020/6/22 0:00,GPS,NA,13173666.5391362,4740813.81776274
118.3242,39.12476,2020/6/21 22:00,GPS,NA,13171789.6925215,4739558.16043004
118.31742,39.12039,2020/6/21 20:00,GPS,NA,13171034.9463739,4738931.10768478
118.31683,39.11963,2020/6/21 18:00,GPS,NA,13170969.2678743,4738822.05900396
118.31644,39.11995,2020/6/21 16:00,GPS,NA,13170925.8532729,4738867.97409461
118.332,39.12799,2020/6/21 12:00,GPS,NA,13172657.9845496,4740021.65920134
118.33195,39.12805,2020/6/21 10:00,GPS,NA,13172652.4185751,4740030.26928673
118.34164,39.1326,2020/6/21 8:00,GPS,NA,13173731.1044409,4740683.22213134
118.34158,39.13301,2020/6/21 6:00,GPS,NA,13173724.4252714,4740742.06171242
118.34108,39.13374,2020/6/21 4:00,GPS,NA,13173668.7655261,4740846.82571697
118.34146,39.13374,2020/6/21 2:00,GPS,NA,13173711.0669326,4740846.82571697
118.34165,39.13322,2020/6/21 0:00,GPS,NA,13173732.2176358,4740772.1991915
118.34142,39.13338,2020/6/20 22:00,GPS,NA,13173706.6141529,4740795.16114064
118.34163,39.1331,2020/6/20 20:00,GPS,NA,13173729.991246,4740754.97776388
118.34167,39.13248,2020/6/20 18:00,GPS,NA,13173734.4440256,4740666.00085534
118.34152,39.13301,2020/6/20 16:00,GPS,NA,13173717.746102,4740742.06171242
118.33189,39.12809,2020/6/20 14:00,GPS,NA,13172645.7394057,4740036.00934772
118.332,39.12788,2020/6/20 12:00,GPS,NA,13172657.9845496,4740005.87406386
118.33195,39.12804,2020/6/20 10:00,GPS,NA,13172652.4185751,4740028.83427199
118.3423,39.12795,2020/6/20 8:00,GPS,NA,13173804.5753048,4740015.9191485
118.33875,39.13226,2020/6/20 6:01,GPS,NA,13173409.3911125,4740634.42859223
118.34074,39.13369,2020/6/20 4:00,GPS,NA,13173630.9168992,4740839.65006558
118.34113,39.13365,2020/6/20 2:00,GPS,NA,13173674.3315006,4740833.90954813
118.34138,39.1333,2020/6/20 0:00,GPS,NA,13173702.1613733,4740783.68015955
118.34215,39.12899,2020/6/19 22:00,GPS,NA,13173787.8773812,4740165.16158198
118.3408,39.13351,2020/6/19 20:00,GPS,NA,13173637.5960686,4740813.81776274
118.37692,39.05466,2020/6/19 18:00,GPS,NA,13177658.4560761,4729504.17562246
118.36419,39.06034,2020/6/19 16:00,GPS,NA,13176241.3589583,4730318.44903263
118.36782,39.0609,2020/6/19 14:00,GPS,NA,13176645.4487099,4730398.73305723
118.38695,39.0598,2020/6/19 12:00,GPS,NA,13178774.9905687,4730241.03289772
118.3836,39.06297,2020/6/19 10:00,GPS,NA,13178402.0702746,4730695.50274721
118.3871,39.05982,2020/6/19 8:00,GPS,NA,13178791.6884924,4730243.90015141
118.38183,39.05735,2020/6/19 6:00,GPS,NA,13178205.0347759,4729889.80046341
118.41515,39.10428,2020/6/19 4:00,GPS,NA,13181914.2002091,4736619.81437351
118.42826,39.11064,2020/6/19 2:00,GPS,NA,13183373.5987334,4737532.21714191
118.42846,39.11044,2020/6/19 0:00,GPS,NA,13183395.8626316,4737503.52397712
118.43138,39.11303,2020/6/18 22:00,GPS,NA,13183720.9155447,4737875.10676203
118.43146,39.11298,2020/6/18 20:00,GPS,NA,13183729.8211039,4737867.93321991
118.43154,39.11258,2020/6/18 18:00,GPS,NA,13183738.7266632,4737810.54506625
118.42617,39.11877,2020/6/18 6:00,GPS,NA,13183140.9409977,4738698.66323118
118.42532,39.11377,2020/6/18 4:00,GPS,NA,13183046.3194305,4737981.27578039
118.42857,39.1098,2020/6/18 2:00,GPS,NA,13183408.1077756,4737411.70639694
118.42831,39.1181,2020/6/18 0:00,GPS,NA,13183379.1647079,4738602.530359
118.41965,39.1107,2020/6/17 22:00,GPS,NA,13182415.1379177,4737540.82510723
118.42068,39.11245,2020/6/17 20:00,GPS,NA,13182529.7969932,4737791.89398645
118.42544,39.11372,2020/6/17 18:00,GPS,NA,13183059.6777694,4737974.10216294
118.41515,39.11403,2020/6/17 16:00,GPS,NA,13181914.2002091,4738018.57867313
118.41476,39.11641,2020/6/17 14:00,GPS,NA,13181870.7856077,4738360.05001106
118.41482,39.11644,2020/6/17 12:00,GPS,NA,13181877.4647771,4738364.35434523
118.41326,39.1174,2020/6/17 10:00,GPS,NA,13181703.8063715,4738502.09400633
118.41965,39.11169,2020/6/17 8:00,GPS,NA,13182415.1379177,4737682.85759304
118.41962,39.11169,2020/6/17 6:00,GPS,NA,13182411.798333,4737682.85759304
118.42188,39.11178,2020/6/17 4:00,GPS,NA,13182663.3803821,4737695.76973615
118.42035,39.11141,2020/6/17 2:00,GPS,NA,13182493.0615612,4737642.68658662
118.41512,39.11494,2020/6/17 0:00,GPS,NA,13181910.8606244,4738149.13988165
118.4327,39.11181,2020/6/16 22:00,GPS,NA,13183867.8572725,4737700.07378751
118.43072,39.11134,2020/6/16 20:00,GPS,NA,13183647.4446808,4737632.64385995
118.41254,39.1153,2020/6/16 18:00,GPS,NA,13181623.6563381,4738200.79093508
118.4148,39.11651,2020/6/16 16:00,GPS,NA,13181875.2383873,4738374.39779875
118.41442,39.11673,2020/6/16 14:00,GPS,NA,13181832.9369808,4738405.96300336
118.41472,39.11644,2020/6/16 12:00,GPS,NA,13181866.3328281,4738364.35434523
118.41778,39.11592,2020/6/16 10:00,GPS,NA,13182206.9704699,4738289.7461457
118.41412,39.11594,2020/6/16 8:00,GPS,NA,13181799.5411336,4738292.61568165
118.41511,39.1079,2020/6/16 6:00,GPS,NA,13181909.7474295,4737139.12786758
118.41541,39.10803,2020/6/16 4:00,GPS,NA,13181943.1432767,4737157.77774331
118.40957,39.11324,2020/6/16 2:00,GPS,NA,13181293.0374505,4737905.23569448
118.41441,39.11514,2020/6/16 0:00,GPS,NA,13181831.8237859,4738177.83487875
118.41551,39.11395,2020/6/15 22:00,GPS,NA,13181954.2752258,4738007.10084532
118.4128,39.11396,2020/6/15 20:00,GPS,NA,13181652.5994057,4738008.53557308
118.41351,39.11472,2020/6/15 18:00,GPS,NA,13181731.6362442,4738117.5754789
118.41306,39.1147,2020/6/15 16:00,GPS,NA,13181681.5424734,4738114.70599263
118.41324,39.1159,2020/6/15 14:00,GPS,NA,13181701.5799817,4738286.87661056
118.41375,39.11632,2020/6/15 12:00,GPS,NA,13181758.352922,4738347.13701954
118.41414,39.11657,2020/6/15 10:00,GPS,NA,13181801.7675234,4738383.00648114
118.41421,39.11641,2020/6/15 8:00,GPS,NA,13181809.5598878,4738360.05001106
118.41036,39.11448,2020/6/15 6:00,GPS,NA,13181380.9798482,4738083.14169738
118.41014,39.11436,2020/6/15 4:00,GPS,NA,13181356.4895602,4738065.9248506
118.40987,39.11435,2020/6/15 2:00,GPS,NA,13181326.4332977,4738064.49011469
118.41525,39.11435,2020/6/15 0:00,GPS,NA,13181925.3321582,4738064.49011469
118.41613,39.11404,2020/6/14 22:01,GPS,NA,13182023.2933101,4738020.01340253
118.41604,39.11497,2020/6/14 20:00,GPS,NA,13182013.2745559,4738153.44412602
118.41502,39.11626,2020/6/14 18:00,GPS,NA,13181899.7286753,4738338.5283677
118.417,39.11451,2020/6/14 16:00,GPS,NA,13182120.1412671,4738087.44591366
118.4185,39.11644,2020/6/14 14:00,GPS,NA,13182287.1205033,4738364.35434523
118.4146,39.11658,2020/6/14 12:00,GPS,NA,13181852.9744892,4738384.44126225
118.41486,39.11626,2020/6/14 10:00,GPS,NA,13181881.9175568,4738338.5283677
118.4148,39.11628,2020/6/14 8:00,GPS,NA,13181875.2383873,4738341.3979175
118.41525,39.11601,2020/6/14 6:00,GPS,NA,13181925.3321582,4738302.65906391
118.41338,39.10757,2020/6/14 4:00,GPS,NA,13181717.1647104,4737091.78602985
118.41393,39.1074,2020/6/14 2:00,GPS,NA,13181778.3904303,4737067.39789692
118.38392,39.06032,2020/6/14 0:01,GPS,NA,13178437.6925116,4730315.58175782
118.38409,39.06018,2020/6/13 22:00,GPS,NA,13178456.6168251,4730295.51085685
118.38348,39.05984,2020/6/13 20:00,GPS,NA,13178388.7119357,4730246.76740592
118.38445,39.0589,2020/6/13 18:00,GPS,NA,13178496.6918418,4730112.00732196
118.38583,39.05968,2020/6/13 16:01,GPS,NA,13178650.312739,4730223.82939259
118.37846,39.06267,2020/6/13 14:00,GPS,NA,13177829.8880919,4730652.49210804
118.38256,39.06335,2020/6/13 12:00,GPS,NA,13178286.2980042,4730749.98315254
118.38163,39.06318,2020/6/13 10:00,GPS,NA,13178182.7708777,4730725.61030338
118.38251,39.0635,2020/6/13 8:00,GPS,NA,13178280.7320296,4730771.48865642
118.38525,39.05974,2020/6/13 6:00,GPS,NA,13178585.7474344,4730232.4311415
118.38658,39.06013,2020/6/13 4:00,GPS,NA,13178733.8023571,4730288.34268758
118.38567,39.06002,2020/6/13 2:00,GPS,NA,13178632.5016205,4730272.57273306
118.38462,39.05909,2020/6/13 0:00,GPS,NA,13178515.6161552,4730139.24591766
118.38407,39.06033,2020/6/12 22:01,GPS,NA,13178454.3904353,4730317.01539512
118.36449,39.06072,2020/6/12 20:00,GPS,NA,13176274.7548055,4730372.92740845
118.32994,39.04994,2020/6/12 18:00,GPS,NA,13172428.6663986,4728827.57571258
118.36391,39.0606,2020/6/12 16:01,GPS,NA,13176210.1895009,4730355.72367914
118.36416,39.06034,2020/6/12 14:00,GPS,NA,13176238.0193736,4730318.44903263
118.3671,39.06006,2020/6/12 12:00,GPS,NA,13176565.2986765,4730278.30725913
118.3675,39.06118,2020/6/12 10:00,GPS,NA,13176609.8264728,4730438.87530832
118.37758,39.06077,2020/6/12 8:00,GPS,NA,13177731.92694,4730380.09563762
118.3861,39.05973,2020/6/12 6:00,GPS,NA,13178680.3690016,4730230.99751617
118.38564,39.05922,2020/6/12 4:00,GPS,NA,13178629.1620358,4730157.8828938
118.38477,39.06063,2020/6/12 2:00,GPS,NA,13178532.3140788,4730360.02460873
118.38654,39.05952,2020/6/12 0:00,GPS,NA,13178729.3495775,4730200.89143123
118.38491,39.06072,2020/6/11 22:00,GPS,NA,13178547.8988075,4730372.92740845
118.38397,39.06,2020/6/11 16:01,GPS,NA,13178443.2584862,4730269.70547124
118.38352,39.05987,2020/6/11 14:00,GPS,NA,13178393.1647153,4730251.06828921
118.38286,39.06306,2020/6/11 12:01,GPS,NA,13178319.6938514,4730708.4059746
118.38242,39.06225,2020/6/11 10:00,GPS,NA,13178270.7132754,4730592.27752027
118.38263,39.06334,2020/6/11 8:00,GPS,NA,13178294.0903685,4730748.54945391
118.38248,39.06343,2020/6/11 6:00,GPS,NA,13178277.3924449,4730761.45274892
118.38285,39.06309,2020/6/11 4:00,GPS,NA,13178318.5806565,4730712.70705405
118.38258,39.06334,2020/6/11 2:00,GPS,NA,13178288.524394,4730748.54945391
118.38255,39.06334,2020/6/11 0:00,GPS,NA,13178285.1848092,4730748.54945391
118.38254,39.06335,2020/6/10 22:00,GPS,NA,13178284.0716143,4730749.98315254
118.38262,39.0634,2020/6/10 20:00,GPS,NA,13178292.9771736,4730757.15164876
118.38338,39.05983,2020/6/10 18:00,GPS,NA,13178377.5799866,4730245.33377856
118.38363,39.05988,2020/6/10 16:00,GPS,NA,13178405.4098593,4730252.50191738
118.38278,39.06319,2020/6/10 14:00,GPS,NA,13178310.7882921,4730727.04399876
118.38265,39.06316,2020/6/10 12:00,GPS,NA,13178296.3167583,4730722.74291322
118.38458,39.06045,2020/6/10 10:00,GPS,NA,13178511.1633756,4730334.21905864
118.38256,39.06332,2020/6/10 8:00,GPS,NA,13178286.2980042,4730745.68205725
118.38258,39.06332,2020/6/10 6:00,GPS,NA,13178288.524394,4730745.68205725
118.38253,39.06343,2020/6/10 4:00,GPS,NA,13178282.9584194,4730761.45274892
118.3826,39.0633,2020/6/10 2:00,GPS,NA,13178290.7507838,4730742.8146614
118.38258,39.06334,2020/6/10 0:00,GPS,NA,13178288.524394,4730748.54945391
118.38258,39.06331,2020/6/9 22:00,GPS,NA,13178288.524394,4730744.24835922
118.38234,39.06332,2020/6/9 20:00,GPS,NA,13178261.8077162,4730745.68205725
118.38257,39.06339,2020/6/9 18:00,GPS,NA,13178287.4111991,4730755.71794911
118.38495,39.06056,2020/6/9 14:00,GPS,NA,13178552.3515872,4730349.98910921
118.38249,39.06329,2020/6/9 12:00,GPS,NA,13178278.5056398,4730741.38096378
118.38264,39.06337,2020/6/9 10:00,GPS,NA,13178295.2035634,4730752.85055042
118.38251,39.06335,2020/6/9 8:00,GPS,NA,13178280.7320296,4730749.98315254
118.38261,39.0633,2020/6/9 6:00,GPS,NA,13178291.8639787,4730742.8146614
118.38434,39.06041,2020/6/9 4:00,GPS,NA,13178484.4466978,4730328.48450088
118.38259,39.0633,2020/6/9 2:00,GPS,NA,13178289.6375889,4730742.8146614
118.3826,39.06341,2020/6/9 0:00,GPS,NA,13178290.7507838,4730758.58534861
118.38258,39.06334,2020/6/8 22:00,GPS,NA,13178288.524394,4730748.54945391
118.38249,39.06331,2020/6/8 20:00,GPS,NA,13178278.5056398,4730744.24835922
118.38261,39.06347,2020/6/8 18:00,GPS,NA,13178291.8639787,4730767.18755199
118.38252,39.06332,2020/6/8 6:00,GPS,NA,13178281.8452245,4730745.68205725
118.38257,39.06332,2020/6/8 4:00,GPS,NA,13178287.4111991,4730745.68205725
118.38261,39.0633,2020/6/8 2:00,GPS,NA,13178291.8639787,4730742.8146614
118.3826,39.06335,2020/6/8 0:00,GPS,NA,13178290.7507838,4730749.98315254
118.38255,39.06357,2020/6/7 22:00,GPS,NA,13178285.1848092,4730781.52457388
118.38255,39.06322,2020/6/7 20:00,GPS,NA,13178285.1848092,4730731.34508613
118.38226,39.0638,2020/6/7 18:00,GPS,NA,13178252.9021569,4730814.49980128
118.38258,39.06355,2020/6/7 16:00,GPS,NA,13178288.524394,4730778.65716787
118.38258,39.06327,2020/6/7 14:00,GPS,NA,13178288.524394,4730738.51356915
118.38253,39.0633,2020/6/7 12:00,GPS,NA,13178282.9584194,4730742.8146614
118.38261,39.06319,2020/6/7 10:00,GPS,NA,13178291.8639787,4730727.04399876
118.3825,39.06342,2020/6/7 8:01,GPS,NA,13178279.6188347,4730760.01904867
118.38259,39.06331,2020/6/7 6:00,GPS,NA,13178289.6375889,4730744.24835922
118.38261,39.06341,2020/6/7 4:00,GPS,NA,13178291.8639787,4730758.58534861
118.38264,39.06333,2020/6/7 2:00,GPS,NA,13178295.2035634,4730747.11575547
118.38253,39.06345,2020/6/7 0:00,GPS,NA,13178282.9584194,4730764.32015005
118.38239,39.0635,2020/6/6 22:00,GPS,NA,13178267.3736907,4730771.48865642
118.3826,39.06326,2020/6/6 18:00,GPS,NA,13178290.7507838,4730737.07987214
118.3825,39.06357,2020/6/6 16:00,GPS,NA,13178279.6188347,4730781.52457388
118.38264,39.06397,2020/6/6 12:00,GPS,NA,13178295.2035634,4730838.8728645
118.38254,39.06332,2020/6/6 10:00,GPS,NA,13178284.0716143,4730745.68205725
118.38268,39.0634,2020/6/6 8:01,GPS,NA,13178299.6563431,4730757.15164876
118.38272,39.06334,2020/6/6 4:00,GPS,NA,13178304.1091227,4730748.54945391
118.38273,39.06324,2020/6/6 2:00,GPS,NA,13178305.2223176,4730734.21247873
118.38256,39.06336,2020/6/6 0:00,GPS,NA,13178286.2980042,4730751.41685138
118.38257,39.06335,2020/6/5 22:01,GPS,NA,13178287.4111991,4730749.98315254
118.38456,39.05956,2020/6/5 20:01,GPS,NA,13178508.9369857,4730206.6259167
118.38256,39.06346,2020/6/5 18:00,GPS,NA,13178286.2980042,4730765.75385092
118.38274,39.06322,2020/6/5 16:00,GPS,NA,13178306.3355125,4730731.34508613
118.38268,39.06324,2020/6/5 14:00,GPS,NA,13178299.6563431,4730734.21247873
118.38268,39.06321,2020/6/5 12:00,GPS,NA,13178299.6563431,4730729.91139014
118.38255,39.06333,2020/6/5 10:01,GPS,NA,13178285.1848092,4730747.11575547
118.38292,39.0634,2020/6/5 8:00,GPS,NA,13178326.3730208,4730757.15164876
118.38275,39.06316,2020/6/5 6:00,GPS,NA,13178307.4487074,4730722.74291322
118.38228,39.0637,2020/6/5 4:01,GPS,NA,13178255.1285467,4730800.16273268
118.38307,39.06285,2020/6/5 2:00,GPS,NA,13178343.0709445,4730678.29846961
118.38268,39.06331,2020/6/5 0:01,GPS,NA,13178299.6563431,4730744.24835922
118.38259,39.06318,2020/6/4 22:00,GPS,NA,13178289.6375889,4730725.61030338
118.38079,39.06252,2020/6/4 20:00,GPS,NA,13178089.2625055,4730630.986857
118.38268,39.06322,2020/6/4 18:01,GPS,NA,13178299.6563431,4730731.34508613
118.38551,39.06123,2020/6/4 16:00,GPS,NA,13178614.690502,4730446.0435842
118.38531,39.0612,2020/6/4 14:00,GPS,NA,13178592.4266038,4730441.74261807
118.3852,39.06314,2020/6/4 12:00,GPS,NA,13178580.1814598,4730719.87552387
118.38304,39.06254,2020/6/4 10:00,GPS,NA,13178339.7313597,4730633.85422116
118.38404,39.06345,2020/6/4 8:00,GPS,NA,13178451.0508505,4730764.32015005
118.38134,39.06202,2020/6/4 6:00,GPS,NA,13178150.4882254,4730559.30301686
118.38084,39.06187,2020/6/4 4:00,GPS,NA,13178094.82848,4730537.79796382
118.38319,39.06269,2020/6/4 2:00,GPS,NA,13178356.4292834,4730655.3594783
118.38346,39.0588,2020/6/4 0:00,GPS,NA,13178386.4855459,4730097.6712484
118.38231,39.0584,2020/6/3 22:00,GPS,NA,13178258.4681315,4730040.3271572
118.38303,39.05756,2020/6/3 20:00,GPS,NA,13178338.6181648,4729919.9056231
118.38276,39.06215,2020/6/3 18:00,GPS,NA,13178308.5619023,4730577.94076645
118.38076,39.06215,2020/6/3 16:00,GPS,NA,13178085.9229207,4730577.94076645
118.38456,39.06373,2020/6/3 14:00,GPS,NA,13178508.9369857,4730804.46385113
118.38144,39.06232,2020/6/3 12:00,GPS,NA,13178161.6201745,4730602.31326002
118.38757,39.05956,2020/6/3 10:00,GPS,NA,13178844.008653,4730206.6259167
118.38571,39.06361,2020/6/3 8:00,GPS,NA,13178636.9544002,4730787.25938831
118.38838,39.05699,2020/6/2 20:00,GPS,NA,13178934.1774406,4729838.19182655
118.38864,39.05841,2020/6/2 18:00,GPS,NA,13178963.1205082,4730041.76075552
118.38692,39.05968,2020/6/2 16:00,GPS,NA,13178771.650984,4730223.82939259
118.38708,39.06031,2020/6/2 14:00,GPS,NA,13178789.4621025,4730314.14812071
118.38188,39.0619,2020/6/2 12:00,GPS,NA,13178210.6007504,4730542.09897077
118.38846,39.0599,2020/6/2 10:01,GPS,NA,13178943.0829998,4730255.36917432
118.38327,39.06233,2020/6/2 8:00,GPS,NA,13178365.3348426,4730603.74693794
118.37663,39.06217,2020/6/2 6:00,GPS,NA,13177626.1734238,4730580.80811559
118.38696,39.05936,2020/6/2 4:01,GPS,NA,13178776.1037636,4730177.95352186
118.38687,39.05949,2020/6/2 2:00,GPS,NA,13178766.0850095,4730196.59056927
118.38695,39.05914,2020/6/2 0:00,GPS,NA,13178774.9905687,4730146.41398135
118.38666,39.05994,2020/6/1 22:01,GPS,NA,13178742.7079164,4730261.10369065
118.38917,39.05921,2020/6/1 20:00,GPS,NA,13179022.1198383,4730156.44927903
118.37954,39.06205,2020/6/1 18:00,GPS,NA,13177950.113142,4730563.60403295
118.38296,39.0647,2020/6/1 16:00,GPS,NA,13178330.8258005,4730943.53433256
118.38593,39.05989,2020/6/1 4:00,GPS,NA,13178661.4446881,4730253.93554575
118.38686,39.05971,2020/6/1 2:01,GPS,NA,13178764.9718146,4730228.13026613
118.38681,39.05954,2020/6/1 0:00,GPS,NA,13178759.40584,4730203.75867356
118.38703,39.05947,2020/5/31 22:01,GPS,NA,13178783.896128,4730193.72332897
118.3868,39.05949,2020/5/31 20:00,GPS,NA,13178758.2926451,4730196.59056927
118.39244,39.05794,2020/5/31 18:00,GPS,NA,13179386.1345732,4729974.38185393
118.38386,39.06367,2020/5/31 16:00,GPS,NA,13178431.0133422,4730795.86161607
118.38356,39.06423,2020/5/31 14:00,GPS,NA,13178397.6174949,4730876.14942766
118.38235,39.05908,2020/5/31 12:00,GPS,NA,13178262.9209111,4730137.81230554
118.38274,39.0589,2020/5/31 10:00,GPS,NA,13178306.3355125,4730112.00732196
118.38789,39.06149,2020/5/30 22:01,GPS,NA,13178879.6308901,4730483.3187006
118.39153,39.05695,2020/5/30 20:01,GPS,NA,13179284.8338366,4729832.45754981
118.39219,39.05753,2020/5/30 18:00,GPS,NA,13179358.3047005,4729915.60488052
118.38728,39.06087,2020/5/30 14:01,GPS,NA,13178811.7260007,4730394.43211119
118.38327,39.06253,2020/5/30 12:00,GPS,NA,13178365.3348426,4730632.42053898
118.38086,39.06114,2020/5/30 10:00,GPS,NA,13178097.0548698,4730433.14069128
118.38184,39.062,2020/5/30 8:00,GPS,NA,13178206.1479708,4730556.43567381
118.38711,39.06073,2020/5/30 6:00,GPS,NA,13178792.8016873,4730374.36105387
118.41846,39.11094,2020/5/30 4:00,GPS,NA,13182282.6677236,4737575.25704179
118.41634,39.1038,2020/5/30 2:01,GPS,NA,13182046.6704032,4736550.95712825
118.41582,39.10379,2020/5/30 0:00,GPS,NA,13181988.7842679,4736549.52260729
118.38424,39.05484,2020/5/29 22:00,GPS,NA,13178473.3147487,4729529.97905656
118.39244,39.05761,2020/5/29 20:00,GPS,NA,13179386.1345732,4729927.07353145
118.37878,39.0561,2020/5/29 6:00,GPS,NA,13177865.510329,4729710.60493695
118.41552,39.10402,2020/5/29 4:00,GPS,NA,13181955.3884207,4736582.51664079
118.41554,39.10411,2020/5/29 2:00,GPS,NA,13181957.6148105,4736595.42737885
118.4163,39.10403,2020/5/29 0:00,GPS,NA,13182042.2176235,4736583.95116643
118.42924,39.11712,2020/5/28 22:01,GPS,NA,13183482.6918344,4738461.91974465
118.42918,39.11716,2020/5/28 20:00,GPS,NA,13183476.0126649,4738467.65891511
118.43116,39.11073,2020/5/28 18:00,GPS,NA,13183696.4252567,4737545.12909264
118.43221,39.11118,2020/5/28 16:00,GPS,NA,13183813.310722,4737609.6890936
118.41415,39.11746,2020/5/28 14:00,GPS,NA,13181802.8807183,4738510.70279746
118.41842,39.11096,2020/5/28 12:00,GPS,NA,13182278.214944,4737578.12637496
118.41824,39.11085,2020/5/28 10:01,GPS,NA,13182258.1774357,4737562.34505259
118.41835,39.11099,2020/5/28 8:00,GPS,NA,13182270.4225796,4737582.43037625
118.41597,39.10443,2020/5/28 6:00,GPS,NA,13182005.4821916,4736641.3323588
118.41643,39.10427,2020/5/28 4:00,GPS,NA,13182056.6891573,4736618.37984278
118.41593,39.10413,2020/5/28 2:00,GPS,NA,13182001.0294119,4736598.296434
118.42951,39.1163,2020/5/28 0:00,GPS,NA,13183512.7480969,4738344.26746812
118.42929,39.11717,2020/5/27 22:00,GPS,NA,13183488.2578089,4738469.09370824
118.42837,39.11873,2020/5/27 20:00,GPS,NA,13183385.8438774,4738692.92392957
118.42803,39.11887,2020/5/27 18:00,GPS,NA,13183347.9952505,4738713.01149947
118.42846,39.11846,2020/5/27 14:00,GPS,NA,13183395.8626316,4738654.18372893
118.42855,39.11839,2020/5/27 12:00,GPS,NA,13183405.8813857,4738644.13999744
118.42543,39.11372,2020/5/27 10:00,GPS,NA,13183058.5645745,4737974.10216294
118.41611,39.10368,2020/5/27 8:00,GPS,NA,13182021.0669203,4736533.7428902
118.41673,39.1043,2020/5/27 6:00,GPS,NA,13182090.0850046,4736622.68343557
118.41713,39.10438,2020/5/27 4:00,GPS,NA,13182134.6128009,4736634.15969195
118.41651,39.104,2020/5/27 2:01,GPS,NA,13182065.5947166,4736579.64759013
118.41669,39.10406,2020/5/27 0:00,GPS,NA,13182085.6322249,4736588.25474456
118.38905,39.05562,2020/5/26 22:01,GPS,NA,13179008.7614994,4729641.79469772
118.39465,39.05769,2020/5/26 20:00,GPS,NA,13179632.1506478,4729938.54219539
118.39416,39.05762,2020/5/26 18:00,GPS,NA,13179577.6040974,4729928.50711374
118.32556,39.04914,2020/5/26 16:00,GPS,NA,13171941.0870289,4728712.90224325
118.3342,39.05527,2020/5/26 14:00,GPS,NA,13172902.8874294,4729591.62085982
118.33411,39.05526,2020/5/26 12:00,GPS,NA,13172892.8686752,4729590.18732525
118.33405,39.05515,2020/5/26 10:00,GPS,NA,13172886.1895058,4729574.41845836
118.33191,39.05432,2020/5/26 8:00,GPS,NA,13172647.9657955,4729455.43598193
118.33248,39.05342,2020/5/26 6:00,GPS,NA,13172711.4179052,4729326.42041916
118.33791,39.05496,2020/5/26 4:00,GPS,NA,13173315.8827402,4729547.1813825
118.33653,39.05449,2020/5/26 2:01,GPS,NA,13173162.2618429,4729479.80577286
118.34986,39.04357,2020/5/26 0:00,GPS,NA,13174646.1506552,4727914.52421357
118.3377,39.05494,2020/5/25 22:00,GPS,NA,13173292.5056472,4729544.31432615
118.34167,39.05629,2020/5/25 20:00,GPS,NA,13173734.4440256,4729737.84245253
118.33839,39.03495,2020/5/25 18:00,GPS,NA,13173369.3160958,4726679.09737335
